model,n_iter,train_error,test_error
Batch Gradient Descent,829,69.59965520756423,88.58061779217965
Batch Gradient Descent,830,69.51974649192596,88.5108331776667
Batch Gradient Descent,831,69.44026659403464,88.44144994200553
Batch Gradient Descent,832,69.36121319801464,88.37246584018801
Batch Gradient Descent,833,69.28258400049755,88.30387863953909
Batch Gradient Descent,834,69.20437671055491,88.23568611964998
Batch Gradient Descent,835,69.12658904963072,88.16788607231098
Batch Gradient Descent,836,69.04921875147485,88.10047630144528
Batch Gradient Descent,837,68.9722635620765,88.03345462304294
Batch Gradient Descent,838,68.89572123959806,87.96681886509482
Batch Gradient Descent,839,68.81958955430943,87.90056686752763
Batch Gradient Descent,840,68.74386628852263,87.83469648213867
Batch Gradient Descent,841,68.66854923652669,87.76920557253106
Batch Gradient Descent,842,68.59363620452302,87.70409201404983
Batch Gradient Descent,843,68.51912501056113,87.63935369371751
Batch Gradient Descent,844,68.44501348447454,87.5749885101709
Batch Gradient Descent,845,68.37129946781721,87.51099437359738
Batch Gradient Descent,846,68.29798081380015,87.44736920567249
Batch Gradient Descent,847,68.22505538722856,87.38411093949682
Batch Gradient Descent,848,68.15252106443926,87.3212175195342
Batch Gradient Descent,849,68.08037573323821,87.25868690154948
Batch Gradient Descent,850,68.00861729283872,87.19651705254721
Batch Gradient Descent,851,67.93724365379983,87.1347059507101
Batch Gradient Descent,852,67.86625273796508,87.0732515853385
Batch Gradient Descent,853,67.79564247840138,87.01215195678941
Batch Gradient Descent,854,67.72541081933855,86.95140507641652
Batch Gradient Descent,855,67.6555557161091,86.89100896651026
Batch Gradient Descent,856,67.58607513508805,86.83096166023806
Batch Gradient Descent,857,67.51696705363354,86.77126120158526
Batch Gradient Descent,858,67.44822946002724,86.71190564529589
Batch Gradient Descent,859,67.37986035341558,86.65289305681438
Batch Gradient Descent,860,67.31185774375096,86.59422151222698
Batch Gradient Descent,861,67.24421965173356,86.53588909820394
Batch Gradient Descent,862,67.17694410875292,86.4778939119416
Batch Gradient Descent,863,67.11002915683059,86.42023406110536
Batch Gradient Descent,864,67.04347284856259,86.36290766377232
Batch Gradient Descent,865,66.97727324706223,86.3059128483746
Batch Gradient Descent,866,66.91142842590337,86.24924775364305
Batch Gradient Descent,867,66.84593646906389,86.19291052855097
Batch Gradient Descent,868,66.78079547086958,86.13689933225822
Batch Gradient Descent,869,66.71600353593813,86.08121233405589
Batch Gradient Descent,870,66.65155877912365,86.02584771331098
Batch Gradient Descent,871,66.58745932546137,85.97080365941143
Batch Gradient Descent,872,66.52370331011265,85.9160783717115
Batch Gradient Descent,873,66.46028887831018,85.8616700594775
Batch Gradient Descent,874,66.3972141853038,85.80757694183374
Batch Gradient Descent,875,66.33447739630624,85.75379724770873
Batch Gradient Descent,876,66.27207668643928,85.70032921578176
Batch Gradient Descent,877,66.21001024068048,85.64717109442981
Batch Gradient Descent,878,66.1482762538097,85.59432114167451
Batch Gradient Descent,879,66.08687293035615,85.54177762512965
Batch Gradient Descent,880,66.02579848454606,85.48953882194904
Batch Gradient Descent,881,65.96505114024984,85.43760301877411
Batch Gradient Descent,882,65.90462913093042,85.38596851168255
Batch Gradient Descent,883,65.84453069959116,85.33463360613663
Batch Gradient Descent,884,65.78475409872442,85.28359661693216
Batch Gradient Descent,885,65.72529759026041,85.23285586814738
Batch Gradient Descent,886,65.66615944551604,85.18240969309271
Batch Gradient Descent,887,65.60733794514437,85.13225643426
Batch Gradient Descent,888,65.54883137908409,85.08239444327268
Batch Gradient Descent,889,65.49063804650945,85.03282208083603
Batch Gradient Descent,890,65.43275625578029,84.98353771668735
Batch Gradient Descent,891,65.37518432439258,84.93453972954701
Batch Gradient Descent,892,65.31792057892886,84.88582650706928
Batch Gradient Descent,893,65.26096335500938,84.83739644579356
Batch Gradient Descent,894,65.20431099724317,84.78924795109624
Batch Gradient Descent,895,65.14796185917953,84.74137943714199
Batch Gradient Descent,896,65.09191430325973,84.69378932683625
Batch Gradient Descent,897,65.03616670076903,84.6464760517773
Batch Gradient Descent,898,64.98071743178888,84.59943805220907
Batch Gradient Descent,899,64.92556488514934,84.55267377697362
Batch Gradient Descent,900,64.87070745838206,84.50618168346463
Batch Gradient Descent,901,64.81614355767296,84.45996023758047
Batch Gradient Descent,902,64.76187159781578,84.41400791367789
Batch Gradient Descent,903,64.7078900021655,84.36832319452589
Batch Gradient Descent,904,64.65419720259197,84.32290457125984
Batch Gradient Descent,905,64.60079163943412,84.27775054333577
Batch Gradient Descent,906,64.54767176145418,84.23285961848491
Batch Gradient Descent,907,64.49483602579203,84.18823031266884
Batch Gradient Descent,908,64.44228289792007,84.14386115003408
Batch Gradient Descent,909,64.39001085159833,84.09975066286788
Batch Gradient Descent,910,64.33801836882954,84.05589739155366
Batch Gradient Descent,911,64.28630393981467,84.0122998845267
Batch Gradient Descent,912,64.23486606290861,83.96895669823027
Batch Gradient Descent,913,64.18370324457628,83.925866397072
Batch Gradient Descent,914,64.13281399934868,83.88302755338037
Batch Gradient Descent,915,64.08219684977935,83.8404387473614
Batch Gradient Descent,916,64.03185032640108,83.79809856705586
Batch Gradient Descent,917,63.9817729676829,83.75600560829616
Batch Gradient Descent,918,63.93196331998696,83.71415847466426
Batch Gradient Descent,919,63.88241993752621,83.67255577744892
Batch Gradient Descent,920,63.83314138232176,83.63119613560407
Batch Gradient Descent,921,63.78412622416087,83.59007817570661
Batch Gradient Descent,922,63.73537304055496,83.54920053191496
Batch Gradient Descent,923,63.686880416697775,83.50856184592769
Batch Gradient Descent,924,63.638646945424135,83.46816076694226
Batch Gradient Descent,925,63.59067122716844,83.4279959516142
Batch Gradient Descent,926,63.54295186992378,83.38806606401627
Batch Gradient Descent,927,63.495487489200976,83.34836977559807
Batch Gradient Descent,928,63.44827670798808,83.3089057651457
Batch Gradient Descent,929,63.401318156710055,83.26967271874167
Batch Gradient Descent,930,63.35461047318843,83.2306693297252
Batch Gradient Descent,931,63.30815230260143,83.19189429865246
Batch Gradient Descent,932,63.26194229744431,83.15334633325719
Batch Gradient Descent,933,63.21597911748986,83.11502414841154
Batch Gradient Descent,934,63.17026142974885,83.07692646608706
Batch Gradient Descent,935,63.1247879084313,83.0390520153159
Batch Gradient Descent,936,63.07955723490729,83.0013995321524
Batch Gradient Descent,937,63.0345680976685,82.96396775963453
Batch Gradient Descent,938,62.989819192289644,82.9267554477459
Batch Gradient Descent,939,62.94530922139024,82.88976135337771
Batch Gradient Descent,940,62.90103689459655,82.85298424029115
Batch Gradient Descent,941,62.85700092850379,82.8164228790798
Batch Gradient Descent,942,62.81320004663839,82.78007604713228
Batch Gradient Descent,943,62.76963297942071,82.74394252859516
Batch Gradient Descent,944,62.72629846412768,82.70802111433615
Batch Gradient Descent,945,62.68319524485582,82.67231060190717
Batch Gradient Descent,946,62.640322072484366,82.63680979550809
Batch Gradient Descent,947,62.59767770463871,82.60151750595013
Batch Gradient Descent,948,62.55526090565401,82.56643255061998
Batch Gradient Descent,949,62.51307044653876,82.53155375344379
Batch Gradient Descent,950,62.47110510493886,82.49687994485133
Batch Gradient Descent,951,62.42936366510185,82.4624099617407
Batch Gradient Descent,952,62.38784491784117,82.42814264744273
Batch Gradient Descent,953,62.346547660500654,82.39407685168601
Batch Gradient Descent,954,62.30547069691936,82.36021143056189
Batch Gradient Descent,955,62.264612837396434,82.32654524648959
Batch Gradient Descent,956,62.223972898656285,82.29307716818181
Batch Gradient Descent,957,62.183549703813725,82.25980607061021
Batch Gradient Descent,958,62.14334208233967,82.2267308349712
Batch Gradient Descent,959,62.103348870026686,82.19385034865206
Batch Gradient Descent,960,62.063568908954814,82.16116350519692
Batch Gradient Descent,961,62.0240010474577,82.12866920427322
Batch Gradient Descent,962,61.984644140088875,82.09636635163822
Batch Gradient Descent,963,61.94549704758791,82.0642538591057
Batch Gradient Descent,964,61.90655863684732,82.0323306445129
Batch Gradient Descent,965,61.867827780879125,82.00059563168746
Batch Gradient Descent,966,61.82930335878188,81.96904775041489
Batch Gradient Descent,967,61.7909842557078,81.93768593640581
Batch Gradient Descent,968,61.75286936283006,81.90650913126369
Batch Gradient Descent,969,61.71495757731021,81.87551628245245
Batch Gradient Descent,970,61.677247802265946,81.84470634326468
Batch Gradient Descent,971,61.63973894673893,81.81407827278959
Batch Gradient Descent,972,61.60242992566266,81.78363103588131
Batch Gradient Descent,973,61.56531965983085,81.75336360312748
Batch Gradient Descent,974,61.52840707586559,81.72327495081785
Batch Gradient Descent,975,61.49169110618605,81.69336406091305
Batch Gradient Descent,976,61.45517068897702,81.66362992101364
Batch Gradient Descent,977,61.41884476815783,81.63407152432922
Batch Gradient Descent,978,61.38271229335143,81.60468786964779
Batch Gradient Descent,979,61.34677221985344,81.57547796130528
Batch Gradient Descent,980,61.31102350860174,81.54644080915519
Batch Gradient Descent,981,61.27546512614576,81.51757542853821
Batch Gradient Descent,982,61.24009604461639,81.48888084025265
Batch Gradient Descent,983,61.204915241695595,81.46035607052407
Batch Gradient Descent,984,61.169921700586656,81.432000150976
Batch Gradient Descent,985,61.1351144099843,81.4038121186002
Batch Gradient Descent,986,61.10049236404491,81.37579101572739
Batch Gradient Descent,987,61.06605456235718,81.34793588999798
Batch Gradient Descent,988,61.031800009912686,81.32024579433306
Batch Gradient Descent,989,60.99772771707684,81.29271978690554
Batch Gradient Descent,990,60.96383669955963,81.26535693111128
Batch Gradient Descent,991,60.93012597838702,81.2381562955407
Batch Gradient Descent,992,60.896594579872016,81.21111695395028
Batch Gradient Descent,993,60.86324153558629,81.18423798523419
Batch Gradient Descent,994,60.83006588233167,81.15751847339638
Batch Gradient Descent,995,60.797066662111895,81.13095750752244
Batch Gradient Descent,996,60.7642429221046,81.10455418175187
Batch Gradient Descent,997,60.73159371463332,81.07830759525045
Batch Gradient Descent,998,60.69911809713965,81.05221685218268
Batch Gradient Descent,999,60.666815132155705,81.02628106168444
Batch Gradient Descent,1000,60.6346838872766,81.00049933783578
Batch Gradient Descent,1001,60.60272343513301,80.97487079963386
Batch Gradient Descent,1002,60.57093285336417,80.94939457096612
Batch Gradient Descent,1003,60.5393112245905,80.92406978058325
Batch Gradient Descent,1004,60.50785763638716,80.89889556207297
Batch Gradient Descent,1005,60.476571181256865,80.87387105383317
Batch Gradient Descent,1006,60.44545095660351,80.84899539904586
Batch Gradient Descent,1007,60.414496064705624,80.82426774565072
Batch Gradient Descent,1008,60.38370561269009,80.79968724631934
Batch Gradient Descent,1009,60.35307871250582,80.7752530584291
Batch Gradient Descent,1010,60.322614480898004,80.75096434403748
Batch Gradient Descent,1011,60.292312039381855,80.72682026985642
Batch Gradient Descent,1012,60.262170514217104,80.70282000722688
Batch Gradient Descent,1013,60.23218903638223,80.67896273209342
Batch Gradient Descent,1014,60.202366741549135,80.65524762497905
Batch Gradient Descent,1015,60.17270277005755,80.63167387096016
Batch Gradient Descent,1016,60.14319626689005,80.60824065964147
Batch Gradient Descent,1017,60.11384638164695,80.58494718513141
Batch Gradient Descent,1018,60.084652268521246,80.56179264601735
Batch Gradient Descent,1019,60.05561308627391,80.53877624534111
Batch Gradient Descent,1020,60.026727998209125,80.51589719057446
Batch Gradient Descent,1021,59.99799617214989,80.49315469359496
Batch Gradient Descent,1022,59.969416780413546,80.47054797066183
Batch Gradient Descent,1023,59.9409889997874,80.4480762423919
Batch Gradient Descent,1024,59.91271201150481,80.42573873373581
Batch Gradient Descent,1025,59.884585001220984,80.4035346739541
Batch Gradient Descent,1026,59.856607158989114,80.38146329659381
Batch Gradient Descent,1027,59.82877767923673,80.35952383946486
Batch Gradient Descent,1028,59.801095760742,80.33771554461674
Batch Gradient Descent,1029,59.77356060661023,80.3160376583153
Batch Gradient Descent,1030,59.746171424250534,80.29448943101958
Batch Gradient Descent,1031,59.718927425352554,80.2730701173589
Batch Gradient Descent,1032,59.691827825863385,80.25177897610997
Batch Gradient Descent,1033,59.66487184596448,80.23061527017421
Batch Gradient Descent,1034,59.63805871004896,80.20957826655507
Batch Gradient Descent,1035,59.611387646698724,80.1886672363356
Batch Gradient Descent,1036,59.584857888661766,80.16788145465611
Batch Gradient Descent,1037,59.55846867282997,80.14722020069185
Batch Gradient Descent,1038,59.53221924021632,80.12668275763102
Batch Gradient Descent,1039,59.50610883593302,80.1062684126526
Batch Gradient Descent,1040,59.480136709169166,80.0859764569047
Batch Gradient Descent,1041,59.45430211316865,80.06580618548259
Batch Gradient Descent,1042,59.42860430520852,80.0457568974072
Batch Gradient Descent,1043,59.403042546576884,80.02582789560351
Batch Gradient Descent,1044,59.37761610255162,80.00601848687924
Batch Gradient Descent,1045,59.352324242378415,79.9863279819034
Batch Gradient Descent,1046,59.32716623924961,79.96675569518534
Batch Gradient Descent,1047,59.30214137028279,79.94730094505356
Batch Gradient Descent,1048,59.27724891649972,79.92796305363471
Batch Gradient Descent,1049,59.25248816280501,79.90874134683295
Batch Gradient Descent,1050,59.22785839796535,79.88963515430899
Batch Gradient Descent,1051,59.20335891458858,79.8706438094598
Batch Gradient Descent,1052,59.1789890091029,79.85176664939777
Batch Gradient Descent,1053,59.15474798173639,79.83300301493063
Batch Gradient Descent,1054,59.13063513649629,79.81435225054096
Batch Gradient Descent,1055,59.10664978114874,79.7958137043662
Batch Gradient Descent,1056,59.08279122719836,79.77738672817854
Batch Gradient Descent,1057,59.05905878986824,79.75907067736485
Batch Gradient Descent,1058,59.035451788079634,79.74086491090718
Batch Gradient Descent,1059,59.01196954443214,79.72276879136268
Batch Gradient Descent,1060,58.98861138518376,79.70478168484418
Batch Gradient Descent,1061,58.96537664023126,79.68690296100065
Batch Gradient Descent,1062,58.9422646430903,79.66913199299775
Batch Gradient Descent,1063,58.91927473087608,79.65146815749867
Batch Gradient Descent,1064,58.89640624428393,79.63391083464468
Batch Gradient Descent,1065,58.87365852756973,79.61645940803636
Batch Gradient Descent,1066,58.8510309285309,79.59911326471443
Batch Gradient Descent,1067,58.82852279848723,79.58187179514083
Batch Gradient Descent,1068,58.80613349226182,79.56473439318007
Batch Gradient Descent,1069,58.78386236816217,79.54770045608056
Batch Gradient Descent,1070,58.76170878796137,79.53076938445584
Batch Gradient Descent,1071,58.73967211687936,79.51394058226637
Batch Gradient Descent,1072,58.717751723564355,79.49721345680096
Batch Gradient Descent,1073,58.69594698007428,79.48058741865867
Batch Gradient Descent,1074,58.67425726185845,79.46406188173043
Batch Gradient Descent,1075,58.65268194773916,79.44763626318117
Batch Gradient Descent,1076,58.63122041989344,79.43130998343172
Batch Gradient Descent,1077,58.60987206383506,79.41508246614097
Batch Gradient Descent,1078,58.58863626839643,79.39895313818813
Batch Gradient Descent,1079,58.56751242571067,79.38292142965496
Batch Gradient Descent,1080,58.546499931193765,79.36698677380826
Batch Gradient Descent,1081,58.52559818352703,79.3511486070824
Batch Gradient Descent,1082,58.50480658463916,79.33540636906177
Batch Gradient Descent,1083,58.484124539688914,79.3197595024637
Batch Gradient Descent,1084,58.46355145704761,79.3042074531211
Batch Gradient Descent,1085,58.44308674828173,79.28874966996538
Batch Gradient Descent,1086,58.4227298281358,79.2733856050094
Batch Gradient Descent,1087,58.402480114514994,79.25811471333076
Batch Gradient Descent,1088,58.38233702846834,79.24293645305458
Batch Gradient Descent,1089,58.36229999417156,79.22785028533708
Batch Gradient Descent,1090,58.34236843891015,79.21285567434883
Batch Gradient Descent,1091,58.322541793062776,79.19795208725813
Batch Gradient Descent,1092,58.30281949008436,79.18313899421457
Batch Gradient Descent,1093,58.28320096648969,79.16841586833277
Batch Gradient Descent,1094,58.26368566183662,79.15378218567585
Batch Gradient Descent,1095,58.244273018709876,79.1392374252395
Batch Gradient Descent,1096,58.224962482704534,79.1247810689356
Batch Gradient Descent,1097,58.20575350240996,79.11041260157637
Batch Gradient Descent,1098,58.186645529393395,79.09613151085846
Batch Gradient Descent,1099,58.16763801818413,79.08193728734689
Batch Gradient Descent,1100,58.14873042625724,79.06782942445949
Batch Gradient Descent,1101,58.12992221401791,79.05380741845106
Batch Gradient Descent,1102,58.111212844785484,79.03987076839805
Batch Gradient Descent,1103,58.09260178477775,79.02601897618261
Batch Gradient Descent,1104,58.074088503095275,79.0122515464776
Batch Gradient Descent,1105,58.055672471705826,78.99856798673092
Batch Gradient Descent,1106,58.037353165429096,78.98496780715054
Batch Gradient Descent,1107,58.01913006192085,78.97145052068906
Batch Gradient Descent,1108,58.001002641658076,78.95801564302879
Batch Gradient Descent,1109,57.982970387923395,78.94466269256664
Batch Gradient Descent,1110,57.9650327867902,78.9313911903993
Batch Gradient Descent,1111,57.947189327107395,78.91820066030824
Batch Gradient Descent,1112,57.9294395004844,78.90509062874519
Batch Gradient Descent,1113,57.911782801276345,78.89206062481713
Batch Gradient Descent,1114,57.89421872656929,78.87911018027195
Batch Gradient Descent,1115,57.87674677616517,78.86623882948383
Batch Gradient Descent,1116,57.85936645256748,78.85344610943872
Batch Gradient Descent,1117,57.84207726096656,78.84073155972014
Batch Gradient Descent,1118,57.824878709224954,78.82809472249474
Batch Gradient Descent,1119,57.80777030786318,78.81553514249812
Batch Gradient Descent,1120,57.790751570045316,78.80305236702083
Batch Gradient Descent,1121,57.77382201156457,78.79064594589404
Batch Gradient Descent,1122,57.756981150829326,78.77831543147585
Batch Gradient Descent,1123,57.74022850884876,78.7660603786372
Batch Gradient Descent,1124,57.72356360921913,78.75388034474813
Batch Gradient Descent,1125,57.706985978109415,78.74177488966393
Batch Gradient Descent,1126,57.69049514424771,78.72974357571162
Batch Gradient Descent,1127,57.67409063890727,78.71778596767622
Batch Gradient Descent,1128,57.657771995892844,78.70590163278717
Batch Gradient Descent,1129,57.64153875152693,78.69409014070511
Batch Gradient Descent,1130,57.62539044463618,78.68235106350821
Batch Gradient Descent,1131,57.60932661653793,78.67068397567908
Batch Gradient Descent,1132,57.593346811026755,78.65908845409142
Batch Gradient Descent,1133,57.57745057436098,78.64756407799689
Batch Gradient Descent,1134,57.56163745524957,78.63611042901199
Batch Gradient Descent,1135,57.545907004838625,78.62472709110507
Batch Gradient Descent,1136,57.53025877669846,78.61341365058344
Batch Gradient Descent,1137,57.51469232681042,78.60216969608032
Batch Gradient Descent,1138,57.49920721355386,78.59099481854217
Batch Gradient Descent,1139,57.48380299769312,78.57988861121594
Batch Gradient Descent,1140,57.46847924236486,78.5688506696363
Batch Gradient Descent,1141,57.45323551306493,78.55788059161316
Batch Gradient Descent,1142,57.43807137763595,78.5469779772191
Batch Gradient Descent,1143,57.42298640625446,78.53614242877686
Batch Gradient Descent,1144,57.40798017141828,78.525373550847
Batch Gradient Descent,1145,57.39305224793407,78.51467095021547
Batch Gradient Descent,1146,57.37820221290489,78.50403423588158
Batch Gradient Descent,1147,57.36342964571763,78.4934630190455
Batch Gradient Descent,1148,57.34873412803091,78.4829569130964
Batch Gradient Descent,1149,57.334115243762575,78.47251553360016
Batch Gradient Descent,1150,57.31957257907765,78.46213849828754
Batch Gradient Descent,1151,57.30510572237617,78.45182542704225
Batch Gradient Descent,1152,57.29071426428106,78.44157594188893
Batch Gradient Descent,1153,57.27639779762618,78.4313896669815
Batch Gradient Descent,1154,57.2621559174444,78.4212662285914
Batch Gradient Descent,1155,57.24798822095561,78.41120525509585
Batch Gradient Descent,1156,57.23389430755513,78.40120637696627
Batch Gradient Descent,1157,57.21987377880169,78.39126922675672
Batch Gradient Descent,1158,57.205926238405944,78.38139343909258
Batch Gradient Descent,1159,57.19205129221881,78.37157865065883
Batch Gradient Descent,1160,57.178248548219806,78.36182450018894
Batch Gradient Descent,1161,57.16451761650572,78.35213062845354
Batch Gradient Descent,1162,57.15085810927902,78.34249667824898
Batch Gradient Descent,1163,57.137269640836536,78.33292229438644
Batch Gradient Descent,1164,57.12375182755829,78.32340712368068
Batch Gradient Descent,1165,57.110304287895964,78.31395081493898
Batch Gradient Descent,1166,57.09692664236198,78.30455301895012
Batch Gradient Descent,1167,57.08361851351816,78.29521338847364
Batch Gradient Descent,1168,57.07037952596485,78.28593157822864
Batch Gradient Descent,1169,57.05720930632977,78.27670724488334
Batch Gradient Descent,1170,57.04410748325711,78.26754004704401
Batch Gradient Descent,1171,57.031073687396606,78.25842964524448
Batch Gradient Descent,1172,57.01810755139279,78.24937570193542
Batch Gradient Descent,1173,57.00520870987421,78.24037788147379
Batch Gradient Descent,1174,56.992376799442525,78.23143585011226
Batch Gradient Descent,1175,56.9796114586622,78.22254927598885
Batch Gradient Descent,1176,56.96691232804951,78.21371782911643
Batch Gradient Descent,1177,56.95427905006234,78.20494118137242
Batch Gradient Descent,1178,56.94171126908944,78.1962190064885
Batch Gradient Descent,1179,56.92920863144016,78.1875509800404
Batch Gradient Descent,1180,56.91677078533405,78.17893677943758
Batch Gradient Descent,1181,56.9043973808905,78.17037608391331
Batch Gradient Descent,1182,56.89208807011845,78.16186857451443
Batch Gradient Descent,1183,56.879842506906314,78.15341393409147
Batch Gradient Descent,1184,56.86766034701164,78.14501184728856
Batch Gradient Descent,1185,56.8555412480513,78.13666200053362
Batch Gradient Descent,1186,56.843484869491064,78.1283640820285
Batch Gradient Descent,1187,56.831490872636,78.12011778173913
Batch Gradient Descent,1188,56.81955892062025,78.1119227913858
Batch Gradient Descent,1189,56.80768867839733,78.10377880443357
Batch Gradient Descent,1190,56.795879812730206,78.0956855160824
Batch Gradient Descent,1191,56.78413199218152,78.0876426232578
Batch Gradient Descent,1192,56.772444887104044,78.07964982460116
Batch Gradient Descent,1193,56.7608181696307,78.07170682046035
Batch Gradient Descent,1194,56.749251513665236,78.06381331288023
Batch Gradient Descent,1195,56.737744594872524,78.05596900559325
Batch Gradient Descent,1196,56.726297090669064,78.04817360401034
Batch Gradient Descent,1197,56.71490868021349,78.04042681521119
Batch Gradient Descent,1198,56.70357904439725,78.03272834793555
Batch Gradient Descent,1199,56.692307865835204,78.02507791257369
Batch Gradient Descent,1200,56.68109482885628,78.0174752211574
Batch Gradient Descent,1201,56.66993961949425,78.00991998735093
Batch Gradient Descent,1202,56.65884192547864,78.00241192644191
Batch Gradient Descent,1203,56.647801436225244,77.99495075533247
Batch Gradient Descent,1204,56.63681784282734,77.98753619253016
Batch Gradient Descent,1205,56.625890838046544,77.98016795813923
Batch Gradient Descent,1206,56.61502011630374,77.97284577385176
Batch Gradient Descent,1207,56.604205373670176,77.9655693629388
Batch Gradient Descent,1208,56.59344630785846,77.95833845024164
Batch Gradient Descent,1209,56.58274261821379,77.95115276216333
Batch Gradient Descent,1210,56.5720940057052,77.94401202665978
Batch Gradient Descent,1211,56.56150017291653,77.9369159732313
Batch Gradient Descent,1212,56.55096082403803,77.929864332914
Batch Gradient Descent,1213,56.54047566485746,77.92285683827139
Batch Gradient Descent,1214,56.53004440275151,77.91589322338588
Batch Gradient Descent,1215,56.51966674667727,77.9089732238503
Batch Gradient Descent,1216,56.50934240716365,77.90209657675956
Batch Gradient Descent,1217,56.499071096302934,77.89526302070257
Batch Gradient Descent,1218,56.48885252774229,77.8884722957536
Batch Gradient Descent,1219,56.47868641667537,77.88172414346437
Batch Gradient Descent,1220,56.468572479833995,77.87501830685562
Batch Gradient Descent,1221,56.45851043547985,77.8683545304092
Batch Gradient Descent,1222,56.448500003396155,77.86173256005992
Batch Gradient Descent,1223,56.43854090487953,77.85515214318735
Batch Gradient Descent,1224,56.42863286273182,77.84861302860809
Batch Gradient Descent,1225,56.418775601251866,77.84211496656746
Batch Gradient Descent,1226,56.40896884622751,77.83565770873204
Batch Gradient Descent,1227,56.39921232492753,77.82924100818141
Batch Gradient Descent,1228,56.38950576609367,77.82286461940048
Batch Gradient Descent,1229,56.37984889993262,77.8165282982717
Batch Gradient Descent,1230,56.37024145810814,77.8102318020674
Batch Gradient Descent,1231,56.36068317373326,77.80397488944188
Batch Gradient Descent,1232,56.35117378136225,77.79775732042398
Batch Gradient Descent,1233,56.341713016983114,77.79157885640929
Batch Gradient Descent,1234,56.33230061800965,77.78543926015269
Batch Gradient Descent,1235,56.322936323273716,77.77933829576081
Batch Gradient Descent,1236,56.313619873017856,77.7732757286845
Batch Gradient Descent,1237,56.304351008887295,77.76725132571136
Batch Gradient Descent,1238,56.29512947392267,77.76126485495838
Batch Gradient Descent,1239,56.28595501255229,77.75531608586452
Batch Gradient Descent,1240,56.2768273705848,77.74940478918354
Batch Gradient Descent,1241,56.267746295201604,77.74353073697645
Batch Gradient Descent,1242,56.258711534949576,77.73769370260446
Batch Gradient Descent,1243,56.24972283973355,77.73189346072175
Batch Gradient Descent,1244,56.24077996080902,77.72612978726818
Batch Gradient Descent,1245,56.23188265077493,77.72040245946236
Batch Gradient Descent,1246,56.22303066356636,77.71471125579434
Batch Gradient Descent,1247,56.2142237544473,77.7090559560187
Batch Gradient Descent,1248,56.205461680003445,77.70343634114758
Batch Gradient Descent,1249,56.19674419813515,77.69785219344347
Batch Gradient Descent,1250,56.188071068050284,77.69230329641255
Batch Gradient Descent,1251,56.1794420502571,77.68678943479763
Batch Gradient Descent,1252,56.170856906557304,77.6813103945714
Batch Gradient Descent,1253,56.162315400039056,77.67586596292941
Batch Gradient Descent,1254,56.15381729507,77.67045592828349
Batch Gradient Descent,1255,56.14536235729033,77.6650800802549
Batch Gradient Descent,1256,56.13695035360598,77.65973820966765
Batch Gradient Descent,1257,56.12858105218173,77.65443010854187
Batch Gradient Descent,1258,56.12025422243442,77.64915557008702
Batch Gradient Descent,1259,56.11196963502624,77.6439143886954
Batch Gradient Descent,1260,56.10372706185793,77.63870635993563
Batch Gradient Descent,1261,56.09552627606216,77.63353128054605
Batch Gradient Descent,1262,56.08736705199676,77.62838894842815
Batch Gradient Descent,1263,56.07924916523829,77.62327916264029
Batch Gradient Descent,1264,56.07117239257533,77.61820172339112
Batch Gradient Descent,1265,56.063136512001826,77.61315643203326
Batch Gradient Descent,1266,56.0551413027109,77.608143091057
Batch Gradient Descent,1267,56.04718654508811,77.60316150408386
Batch Gradient Descent,1268,56.03927202070501,77.59821147586037
Batch Gradient Descent,1269,56.03139751231294,77.59329281225182
Batch Gradient Descent,1270,56.02356280383642,77.58840532023608
Batch Gradient Descent,1271,56.01576768036705,77.5835488078973
Batch Gradient Descent,1272,56.00801192815697,77.57872308441999
Batch Gradient Descent,1273,56.000295334612765,77.57392796008253
Batch Gradient Descent,1274,55.99261768828913,77.56916324625155
Batch Gradient Descent,1275,55.9849787788828,77.5644287553755
Batch Gradient Descent,1276,55.97737839722623,77.5597243009789
Batch Gradient Descent,1277,55.96981633528149,77.5550496976561
Batch Gradient Descent,1278,55.96229238613431,77.55040476106561
Batch Gradient Descent,1279,55.954806343987784,77.54578930792404
Batch Gradient Descent,1280,55.94735800415648,77.54120315600012
Batch Gradient Descent,1281,55.93994716306047,77.5366461241091
Batch Gradient Descent,1282,55.93257361821922,77.53211803210668
Batch Gradient Descent,1283,55.92523716824583,77.5276187008834
Batch Gradient Descent,1284,55.91793761284092,77.52314795235878
Batch Gradient Descent,1285,55.910674752786896,77.51870560947563
Batch Gradient Descent,1286,55.903448389942156,77.5142914961944
Batch Gradient Descent,1287,55.896258327235095,77.50990543748745
Batch Gradient Descent,1288,55.88910436865849,77.50554725933344
Batch Gradient Descent,1289,55.88198631926368,77.50121678871177
Batch Gradient Descent,1290,55.87490398515486,77.49691385359694
Batch Gradient Descent,1291,55.8678571734834,77.4926382829531
Batch Gradient Descent,1292,55.860845692442176,77.48838990672841
Batch Gradient Descent,1293,55.85386935125997,77.4841685558498
Batch Gradient Descent,1294,55.84692796019585,77.4799740622172
Batch Gradient Descent,1295,55.84002133053363,77.47580625869837
Batch Gradient Descent,1296,55.83314927457629,77.47166497912349
Batch Gradient Descent,1297,55.82631160564055,77.46755005827963
Batch Gradient Descent,1298,55.819508138051326,77.46346133190556
Batch Gradient Descent,1299,55.812738687136296,77.45939863668654
Batch Gradient Descent,1300,55.806003069220516,77.45536181024879
